"id","business_name","status","address_id","version","created_date","modified_date","created_by","modified_by","reference","blocked","image_id","online_ordering_allowed","delivery_allowed","promo_code","message","timezone","delivery_type","doordash_allowed","pickup_instructions","announcement","business_name_without_spaces","menu_categories","delivery_only","money_flow","fee_categories","type","fulfillment_options","restaurant_categories","website_url","position","location_position","group_id","nash_allowed","tax_rates","lead_gen_one","lead_gen_two","delivery_order_time_windows","enable_menu_search","shipday_enabled"
1330,"Little Rosie's Taqueria","ACCEPTED","2142",0,"2025-03-06 22:46:20.558+00",NULL,NULL,NULL,"5dbbf356-73a7-47e9-91bd-6f219aa34a04",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"little-rosies-taqueria-n27lv",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1331,"Biscuit Belly Breakfast","ACCEPTED","2143",0,"2025-03-06 22:49:43.973+00",NULL,NULL,NULL,"1fb751bd-f46a-4649-b212-a6e4ce27e03c",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"biscuit-belly-breakfast-g2cgz",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1332,"Goodland Pour House","ACCEPTED","2144",0,"2025-03-06 22:52:42.572+00",NULL,NULL,NULL,"8502950d-3f65-4a40-8c48-e11d837d555b",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"goodland-pour-house-6v59x",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1333,"Ember Smoked BBQ","ACCEPTED","2145",0,"2025-03-06 22:55:17.262+00",NULL,NULL,NULL,"962546e1-0de2-4462-a521-fd8ef1b1cb47",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"ember-smoked-bbq-dsqzv",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1334,"Metro Diner Huntsville","ACCEPTED","2146",0,"2025-03-06 22:58:25.682+00",NULL,NULL,NULL,"29c601b3-2866-4b2f-9349-677e3f85a932",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"metro-diner-huntsville-ru00n",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1335,"Sbarro","ACCEPTED","2147",0,"2025-03-06 23:00:37.317+00",NULL,NULL,NULL,"45a7faff-fb91-4e3b-92d2-b0930b6e419c",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"sbarro-x6bxb",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1336,"Yogurt Mountain","ACCEPTED","2148",0,"2025-03-06 23:01:21.29+00",NULL,NULL,NULL,"cb2ebe27-59ca-4fa2-b36e-a842ad4db0cf",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"yogurt-mountain-5xz82",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1337,"Dreamland BBQ","ACCEPTED","2149",0,"2025-03-06 23:02:17.265+00",NULL,NULL,NULL,"1b298eae-750c-4078-b600-b4ec788ac991",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"dreamland-bbq-evdvu",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1338,"Leo's Italian Kitchen Huntsville","ACCEPTED","2150",0,"2025-03-06 23:04:39.523+00",NULL,NULL,NULL,"8ef43149-b966-47b6-b0ee-de4dae962cfd",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"leos-italian-kitchen-huntsville-ilhyw",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1339,"Popeyes Louisiana Kitchen Huntsville","ACCEPTED","2151",0,"2025-03-06 23:07:10.354+00",NULL,NULL,NULL,"848498d5-94e3-44c3-930b-46d173439f80",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"popeyes-louisiana-kitchen-huntsville-9ripx",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1340,"Sitar Indian Cuisine","ACCEPTED","2152",0,"2025-03-06 23:19:09.954+00",NULL,NULL,NULL,"d7d05eda-660b-4731-9fc2-443a711b5d87",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"sitar-indian-cuisine-twzdd",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1341,"Donatos Pizza Huntsville","ACCEPTED","2153",0,"2025-03-06 23:22:16.435+00",NULL,NULL,NULL,"6351f94b-b26a-439a-a34d-21025225acdc",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"donatos-pizza-huntsville-v3vw2",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1342,"Panda Express Huntsville","ACCEPTED","2154",0,"2025-03-06 23:24:37.842+00",NULL,NULL,NULL,"55d698de-c512-4e27-8530-c5253b78c52e",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"panda-express-huntsville-j3mip",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1343,"Chicken Salad Chick","ACCEPTED","2155",0,"2025-03-06 23:27:39.646+00",NULL,NULL,NULL,"31d2ae37-a699-4e03-9b15-90ef20a8197e",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"chicken-salad-chick-ihfzw",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1344,"Steak 'n Shake","ACCEPTED","2156",0,"2025-03-06 23:31:00.301+00",NULL,NULL,NULL,"5b8cf0ca-097d-487e-b237-ba3b73b507a4",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"steak-n-shake-i0946",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1345,"Superhero Chefs","ACCEPTED","2157",0,"2025-03-06 23:34:43.857+00",NULL,NULL,NULL,"518225ba-b300-44c9-b991-4912cb544c5c",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"superhero-chefs-mpdi3",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1346,"Big Papa Gyro","ACCEPTED","2158",0,"2025-03-06 23:37:10.678+00",NULL,NULL,NULL,"b9cd1e33-b194-45d9-8eed-1d11d6646af0",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"big-papa-gyro-p73zl",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1347,"Blue Oak BBQ","ACCEPTED","2159",0,"2025-03-06 23:38:22.43+00",NULL,NULL,NULL,"d83c90a8-6d34-4f0d-b8aa-23aee7c6a24d",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"blue-oak-bbq-2f0wr",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1348,"The Mini Donut Company - Windmill Food Hall","ACCEPTED","2160",6,"2025-03-06 23:40:55.752+00","2025-03-06 23:46:41.129+00","matt@getminidonuts.com","matt@getminidonuts.com","96bd01f0-3ec1-4227-b7b0-b4f0d96f853d",False,"11773",False,True,NULL,NULL,"America/Los_Angeles","OWN_DELIVERY",NULL,NULL,NULL,"theminidonutcompanywindmillfoodhall","[ {
  ""menuCategoriesType"" : ""MEAL_PACKAGES"",
  ""displayMenuCategoriesName"" : ""Menu (1)""
}, {
  ""menuCategoriesType"" : ""SUBSCRIPTIONS"",
  ""displayMenuCategoriesName"" : ""Subscriptions""
}, {
  ""menuCategoriesType"" : ""CLASSICS"",
  ""displayMenuCategoriesName"" : ""Menu (2)""
} ]",NULL,"DIRECT","[ {
  ""feeType"" : ""SERVICE_CHARGE"",
  ""displayFeeCategoriesName"" : ""Service charge""
} ]","ORDERING","[ ""DELIVERY"", ""PICKUP"" ]","[ ""EXCLUSIVES"", ""EVENT"", ""HOLIDAY"", ""SUBSCRIPTIONS"", ""OFFICE"" ]",NULL,NULL,1,"81",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 7.25,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : 0.5,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""DELIVERY"", ""PICKUP"" ]
  }
}",15,3,"exact",False,False
1349,"Bruegger's Bagels","ACCEPTED","2161",0,"2025-03-06 23:42:29.985+00",NULL,NULL,NULL,"c140d08b-5737-4aa9-b45c-b11f23740c39",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"brueggers-bagels-zxez6",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1350,"The Mini Donut Company - Westfield UTC","ACCEPTED","2162",7,"2025-03-06 23:42:50.37+00","2025-03-14 20:39:03.785+00","matt@getminidonuts.com","matt@getminidonuts.com","35bd6c9e-ae64-4b67-8ef8-0228c391a143",False,"11780",True,True,NULL,NULL,"America/Los_Angeles","OWN_DELIVERY",NULL,NULL,NULL,"theminidonutcompanywestfield","[ {
  ""menuCategoriesType"" : ""MEAL_PACKAGES"",
  ""displayMenuCategoriesName"" : ""Menu (1)""
}, {
  ""menuCategoriesType"" : ""SUBSCRIPTIONS"",
  ""displayMenuCategoriesName"" : ""Subscriptions""
}, {
  ""menuCategoriesType"" : ""CLASSICS"",
  ""displayMenuCategoriesName"" : ""Menu (2)""
} ]",NULL,"DIRECT","[ {
  ""feeType"" : ""SERVICE_CHARGE"",
  ""displayFeeCategoriesName"" : ""Service charge""
} ]","ORDERING","[ ""DELIVERY"", ""PICKUP"" ]","[ ""EXCLUSIVES"", ""EVENT"", ""HOLIDAY"", ""SUBSCRIPTIONS"", ""OFFICE"" ]",NULL,NULL,2,"81",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 7.25,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : 0.5,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""DELIVERY"", ""PICKUP"" ]
  }
}",15,3,"exact",False,False
1351,"Teriyaki Madness Huntsville","ACCEPTED","2163",0,"2025-03-06 23:45:23.996+00",NULL,NULL,NULL,"598b984f-95fd-49da-ba46-4b8b8973fe3f",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"teriyaki-madness-huntsville-spz3n",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1352,"Mellow Mushroom Huntsville","ACCEPTED","2164",0,"2025-03-06 23:48:44.637+00",NULL,NULL,NULL,"a5e7c710-9d6e-4c01-bd8e-9a23d9882f90",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"mellow-mushroom-huntsville-8b188",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1353,"Peach Cobbler Factory","ACCEPTED","2165",0,"2025-03-06 23:51:46.152+00",NULL,NULL,NULL,"111fa66a-ce12-4682-9771-23f8c81346aa",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"peach-cobbler-factory-w3z8p",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1354,"Urban Cookhouse","ACCEPTED","2166",0,"2025-03-06 23:55:06.618+00",NULL,NULL,NULL,"f0c999bc-c472-464c-b34a-05b73101c052",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"urban-cookhouse-xsgkg",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1355,"Apple Lane Farms","ACCEPTED","2167",0,"2025-03-06 23:57:59.822+00",NULL,NULL,NULL,"47846a9d-b213-4115-acfa-fe5b56ed27bf",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"apple-lane-farms-ll4jm",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1356,"Buffalo Wild Wings Huntsville","ACCEPTED","2168",0,"2025-03-07 00:00:56.295+00",NULL,NULL,NULL,"c02363ed-cea1-41f3-8cbe-4fa27416c7d1",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"buffalo-wild-wings-huntsville-v0mbt",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1357,"Pita Mediterranean Street Food","ACCEPTED","2169",0,"2025-03-07 00:05:09.718+00",NULL,NULL,NULL,"1c765ffb-157e-41ca-86a7-6158adc3e759",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"pita-mediterranean-street-food-urfnk",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1358,"Rocket City Tavern","ACCEPTED","2170",0,"2025-03-07 00:07:37.83+00",NULL,NULL,NULL,"76affc8d-dbe4-4cf4-8399-95576df5da75",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"rocket-city-tavern-h12ng",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1359,"Prohibition Bar and Grill","ACCEPTED","2171",0,"2025-03-07 00:09:55.573+00",NULL,NULL,NULL,"4715e2bb-31d8-4805-91dd-047f2a9cf315",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"prohibition-bar-and-grill-amwvy",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1360,"Fiero Mexican Grill","ACCEPTED","2172",0,"2025-03-07 00:11:45.724+00",NULL,NULL,NULL,"436a8471-cdea-45da-814a-31683e48bd5d",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"fiero-mexican-grill-s7xcy",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1361,"Phuket Catering","ACCEPTED","2173",0,"2025-03-07 00:13:39.194+00",NULL,NULL,NULL,"0f226b9a-4e81-48c4-9ed2-7414219d89b0",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"phuket-catering-0v463",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1362,"Maple Street Biscuit Company Madison","ACCEPTED","2174",0,"2025-03-07 00:16:50.225+00",NULL,NULL,NULL,"48e17010-8740-4601-a458-155f8dca536e",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"maple-street-biscuit-company-madison-b9gnc",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
1363,"Cinnaholic","ACCEPTED","2175",0,"2025-03-07 00:18:58.41+00",NULL,NULL,NULL,"ae468afd-0cce-4ecb-8b7d-7fbecb604bdc",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"cinnaholic-c61vm",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
